speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N
41.41594843,26.74891632,412.0184713,-3.76116584,-15.94737435,1,4,1690.141773,220,0,3.386223679,4.232779599,25.80597168,0,97.29294336,-35.18906585,1,86.13125361,1.65,1.65,250.081521,-2.975444156,0.467331646,-210.696441,-2.928438405,0,2946.386224
41.32698329,26.75046931,412.0362606,-3.745024558,-15.95105707,1,4,1686.511199,220,0,3.371691485,4.214614356,25.81781818,0,97.31652801,-35.18906585,1,86.13125361,1.65,1.65,250.0538283,-2.968850456,0.444622485,-210.7032322,-2.945331065,0,2946.371691
41.23780518,26.75202566,412.05405,-3.728879469,-15.95472323,1,4,1682.871932,220,0,3.357155863,4.196444829,25.82968265,0,97.34001094,-35.18906585,1,86.13125361,1.65,1.65,250.0261355,-2.962353659,0.437138604,-210.7100316,-2.962220382,0,2946.357156
41.14841278,26.75358541,412.0718393,-3.712730589,-15.95837283,1,4,1679.223922,220,0,3.342616829,4.178271037,25.84156508,0,97.36339212,-35.18906585,1,86.13125361,1.65,1.65,249.9984426,-2.955878743,0.434717546,-210.7168391,-2.979106354,0,2946.342617
41.0588048,26.75514859,412.0896286,-3.696577935,-15.96200587,1,4,1675.567113,220,0,3.328074397,4.160092996,25.85346548,0,97.38667152,-35.18906585,1,86.13125361,1.65,1.65,249.9707496,-5.829197624,-192.4889106,-210.7236547,-2.995988976,0,2946.328074
40.96897991,26.7567152,412.1074179,-3.680421522,-15.96562234,1,4,1671.901453,220,0,3.313528581,4.141910726,25.86538385,0,97.40984913,-35.18906585,1,86.13125361,1.65,1.65,249.9430566,1.485603556,488.9549591,-210.7304784,-3.012868244,0,2946.313529
40.87893677,26.75828185,412.1252072,-3.664261367,-0.180701995,1,4,1668.226886,220,0,3.298979395,4.123724243,25.87732016,0,0,-35.18906585,1,86.13125361,1.65,1.65,249.8342142,1.030835003,-30.39806415,-210.7373103,-3.029744154,0,2946.298979
40.87791762,26.75984851,412.1429966,16.20464348,0,1,4,1668.185295,220,0,3.298814903,4.123518629,0,1.601676773,0,7.956701143,1,40.87791762,1.65,1.65,249.9585957,9.134254719,541.6563454,-210.7442629,-3.046824924,0,2946.298815
40.87689847,26.76141516,412.1607859,16.14743523,-0.180701995,1,4,1668.143705,220,51.5371849,3.298650416,4.12331302,100,99.87817484,0,7.98449255,1,40.94932537,1.65,1.65,250.0825428,11.80510306,178.5273384,-210.7511786,-3.063921148,0,2946.29865
40.87971578,26.76298186,412.1785752,16.09364441,0.499514971,1,4,1668.258677,220,51.54073694,3.29910513,4.123881413,93.44653296,99.87815805,0,8.012283957,1,41.02060937,1.65,1.65,250.2060585,12.66535656,57.50043334,-210.7580575,-3.081032692,0,2946.299105
